,Year,Month,Incident Zip,Sanitation_related,Neighborhood_related,House_related,Pollution_related,Other_related
16202,2021,4,10123,1,1,1,1,1
16203,2021,4,10128,738,738,738,738,738
16204,2021,4,10151,5,5,5,5,5
16205,2021,4,10153,6,6,6,6,6
16206,2021,4,10155,5,5,5,5,5
16207,2021,4,10158,2,2,2,2,2
16208,2021,4,10162,3,3,3,3,3
16209,2021,4,10165,1,1,1,1,1
16210,2021,4,10166,1,1,1,1,1
16211,2021,4,10168,2,2,2,2,2
16212,2021,4,10169,1,1,1,1,1
16213,2021,4,10170,1,1,1,1,1
16214,2021,4,10172,3,3,3,3,3
16215,2021,4,10176,2,2,2,2,2
16216,2021,4,10271,1,1,1,1,1
16217,2021,4,10278,8,8,8,8,8
16218,2021,4,10280,52,52,52,52,52
16219,2021,4,10281,8,8,8,8,8
16220,2021,4,10282,35,35,35,35,35
16221,2021,4,10301,1233,1233,1233,1233,1233
16222,2021,4,10302,548,548,548,548,548
16223,2021,4,10303,628,628,628,628,628
16224,2021,4,10304,1180,1180,1180,1180,1180
16225,2021,4,10305,852,852,852,852,852
16226,2021,4,10306,1271,1271,1271,1271,1271
16227,2021,4,10307,317,317,317,317,317
16228,2021,4,10308,649,649,649,649,649
16229,2021,4,10309,908,908,908,908,908
16230,2021,4,10310,718,718,718,718,718
16231,2021,4,10312,1593,1593,1593,1593,1593
16232,2021,4,10314,1865,1865,1865,1865,1865
16233,2021,4,10451,1578,1578,1578,1578,1578
16234,2021,4,10452,3012,3012,3012,3012,3012
16235,2021,4,10453,2471,2471,2471,2471,2471
16236,2021,4,10454,937,937,937,937,937
16237,2021,4,10455,1017,1017,1017,1017,1017
16238,2021,4,10456,2596,2596,2596,2596,2596
16239,2021,4,10457,3369,3369,3369,3369,3369
16240,2021,4,10458,2948,2948,2948,2948,2948
16241,2021,4,10459,1339,1339,1339,1339,1339
16242,2021,4,10460,2280,2280,2280,2280,2280
16243,2021,4,10461,1538,1538,1538,1538,1538
16244,2021,4,10462,2331,2331,2331,2331,2331
16245,2021,4,10463,2076,2076,2076,2076,2076
16246,2021,4,10464,176,176,176,176,176
16247,2021,4,10465,1316,1316,1316,1316,1316
16248,2021,4,10466,2620,2620,2620,2620,2620
16249,2021,4,10467,2763,2763,2763,2763,2763
16250,2021,4,10468,2984,2984,2984,2984,2984
16251,2021,4,10469,1634,1634,1634,1634,1634
16252,2021,4,10470,507,507,507,507,507
16253,2021,4,10471,551,551,551,551,551
16254,2021,4,10472,2165,2165,2165,2165,2165
16255,2021,4,10473,1192,1192,1192,1192,1192
16256,2021,4,10474,546,546,546,546,546
16257,2021,4,10475,323,323,323,323,323
16258,2021,4,11001,87,87,87,87,87
16259,2021,4,11004,203,203,203,203,203
16260,2021,4,11005,1,1,1,1,1
16261,2021,4,11040,45,45,45,45,45
16262,2021,4,11101,1346,1346,1346,1346,1346
16263,2021,4,11102,954,954,954,954,954
16264,2021,4,11103,1326,1326,1326,1326,1326
16265,2021,4,11104,691,691,691,691,691
16266,2021,4,11105,1217,1217,1217,1217,1217
16267,2021,4,11106,986,986,986,986,986
16268,2021,4,11109,100,100,100,100,100
16269,2021,4,11201,1753,1753,1753,1753,1753
16270,2021,4,11203,2060,2060,2060,2060,2060
16271,2021,4,11204,1584,1584,1584,1584,1584
16272,2021,4,11205,1330,1330,1330,1330,1330
16273,2021,4,11206,2141,2141,2141,2141,2141
16274,2021,4,11207,2913,2913,2913,2913,2913
16275,2021,4,11208,2799,2799,2799,2799,2799
16276,2021,4,11209,2194,2194,2194,2194,2194
16277,2021,4,11210,1590,1590,1590,1590,1590
16278,2021,4,11211,2247,2247,2247,2247,2247
16279,2021,4,11212,1999,1999,1999,1999,1999
16280,2021,4,11213,2238,2238,2238,2238,2238
16281,2021,4,11214,1739,1739,1739,1739,1739
16282,2021,4,11215,2355,2355,2355,2355,2355
16283,2021,4,11216,2387,2387,2387,2387,2387
16284,2021,4,11217,1446,1446,1446,1446,1446
16285,2021,4,11218,1806,1806,1806,1806,1806
16286,2021,4,11219,1413,1413,1413,1413,1413
16287,2021,4,11220,1852,1852,1852,1852,1852
16288,2021,4,11221,2985,2985,2985,2985,2985
16289,2021,4,11222,1592,1592,1592,1592,1592
16290,2021,4,11223,1754,1754,1754,1754,1754
16291,2021,4,11224,520,520,520,520,520
16292,2021,4,11225,2056,2056,2056,2056,2056
16293,2021,4,11226,3788,3788,3788,3788,3788
16294,2021,4,11228,838,838,838,838,838
16295,2021,4,11229,2039,2039,2039,2039,2039
16296,2021,4,11230,1883,1883,1883,1883,1883
16297,2021,4,11231,1148,1148,1148,1148,1148
16298,2021,4,11232,791,791,791,791,791
16299,2021,4,11233,2477,2477,2477,2477,2477
16300,2021,4,11234,2422,2422,2422,2422,2422
16301,2021,4,11235,1593,1593,1593,1593,1593
16302,2021,4,11236,1899,1899,1899,1899,1899
16303,2021,4,11237,1764,1764,1764,1764,1764
16304,2021,4,11238,2371,2371,2371,2371,2371
16305,2021,4,11239,333,333,333,333,333
16306,2021,4,11242,1,1,1,1,1
16307,2021,4,11249,826,826,826,826,826
16308,2021,4,11251,2,2,2,2,2
16309,2021,4,11354,893,893,893,893,893
16310,2021,4,11355,1177,1177,1177,1177,1177
16311,2021,4,11356,951,951,951,951,951
16312,2021,4,11357,1023,1023,1023,1023,1023
16313,2021,4,11358,928,928,928,928,928
16314,2021,4,11359,7,7,7,7,7
16315,2021,4,11360,293,293,293,293,293
16316,2021,4,11361,764,764,764,764,764
16317,2021,4,11362,339,339,339,339,339
16318,2021,4,11363,250,250,250,250,250
16319,2021,4,11364,615,615,615,615,615
16320,2021,4,11365,1013,1013,1013,1013,1013
16321,2021,4,11366,1215,1215,1215,1215,1215
16322,2021,4,11367,708,708,708,708,708
16323,2021,4,11368,2104,2104,2104,2104,2104
16324,2021,4,11369,760,760,760,760,760
16325,2021,4,11370,517,517,517,517,517
16326,2021,4,11372,1185,1185,1185,1185,1185
16327,2021,4,11373,1709,1709,1709,1709,1709
16328,2021,4,11374,939,939,939,939,939
16329,2021,4,11375,1045,1045,1045,1045,1045
16330,2021,4,11377,1815,1815,1815,1815,1815
16331,2021,4,11378,1399,1399,1399,1399,1399
16332,2021,4,11379,1312,1312,1312,1312,1312
16333,2021,4,11385,3782,3782,3782,3782,3782
16334,2021,4,11411,473,473,473,473,473
16335,2021,4,11412,897,897,897,897,897
16336,2021,4,11413,1204,1204,1204,1204,1204
16337,2021,4,11414,796,796,796,796,796
16338,2021,4,11415,375,375,375,375,375
16339,2021,4,11416,766,766,766,766,766
16340,2021,4,11417,1135,1135,1135,1135,1135
16341,2021,4,11418,1049,1049,1049,1049,1049
16342,2021,4,11419,1590,1590,1590,1590,1590
16343,2021,4,11420,1498,1498,1498,1498,1498
16344,2021,4,11421,1415,1415,1415,1415,1415
16345,2021,4,11422,767,767,767,767,767
16346,2021,4,11423,718,718,718,718,718
16347,2021,4,11426,475,475,475,475,475
16348,2021,4,11427,408,408,408,408,408
16349,2021,4,11428,414,414,414,414,414
16350,2021,4,11429,558,558,558,558,558
16351,2021,4,11430,61,61,61,61,61
16352,2021,4,11432,1221,1221,1221,1221,1221
16353,2021,4,11433,1231,1231,1231,1231,1231
16354,2021,4,11434,1548,1548,1548,1548,1548
16355,2021,4,11435,1370,1370,1370,1370,1370
16356,2021,4,11436,624,624,624,624,624
16357,2021,4,11691,1344,1344,1344,1344,1344
16358,2021,4,11692,393,393,393,393,393
16359,2021,4,11693,295,295,295,295,295
16360,2021,4,11694,558,558,558,558,558
16361,2021,4,11695,2,2,2,2,2
16362,2021,4,11697,8,8,8,8,8
16363,2021,4,12345,3,3,3,3,3
16364,2021,4,nan,5,5,5,5,5
16365,2021,5,10000,41,41,41,41,41
16366,2021,5,10001,996,996,996,996,996
16367,2021,5,10002,2398,2398,2398,2398,2398
16368,2021,5,10003,1918,1918,1918,1918,1918
16369,2021,5,10004,177,177,177,177,177
16370,2021,5,10005,156,156,156,156,156
16371,2021,5,10006,93,93,93,93,93
16372,2021,5,10007,236,236,236,236,236
16373,2021,5,10009,2255,2255,2255,2255,2255
16374,2021,5,10010,605,605,605,605,605
16375,2021,5,10011,2022,2022,2022,2022,2022
16376,2021,5,10012,1046,1046,1046,1046,1046
16377,2021,5,10013,922,922,922,922,922
16378,2021,5,10014,1447,1447,1447,1447,1447
16379,2021,5,10016,1515,1515,1515,1515,1515
16380,2021,5,10017,407,407,407,407,407
16381,2021,5,10018,352,352,352,352,352
16382,2021,5,10019,1350,1350,1350,1350,1350
16383,2021,5,10020,22,22,22,22,22
16384,2021,5,10021,666,666,666,666,666
16385,2021,5,10022,778,778,778,778,778
16386,2021,5,10023,1556,1556,1556,1556,1556
16387,2021,5,10024,1431,1431,1431,1431,1431
16388,2021,5,10025,2188,2188,2188,2188,2188
16389,2021,5,10026,1848,1848,1848,1848,1848
16390,2021,5,10027,2017,2017,2017,2017,2017
16391,2021,5,10028,1089,1089,1089,1089,1089
16392,2021,5,10029,1726,1726,1726,1726,1726
16393,2021,5,10030,1419,1419,1419,1419,1419
16394,2021,5,10031,2862,2862,2862,2862,2862
16395,2021,5,10032,2435,2435,2435,2435,2435
16396,2021,5,10033,2127,2127,2127,2127,2127
16397,2021,5,10034,2941,2941,2941,2941,2941
16398,2021,5,10035,1004,1004,1004,1004,1004
16399,2021,5,10036,1018,1018,1018,1018,1018
16400,2021,5,10037,870,870,870,870,870
16401,2021,5,10038,366,366,366,366,366
16402,2021,5,10039,1594,1594,1594,1594,1594
16403,2021,5,10040,2381,2381,2381,2381,2381
16404,2021,5,10041,2,2,2,2,2
16405,2021,5,10044,19,19,19,19,19
16406,2021,5,10065,494,494,494,494,494
16407,2021,5,10069,31,31,31,31,31
16408,2021,5,10075,364,364,364,364,364
16409,2021,5,10103,4,4,4,4,4
16410,2021,5,10105,1,1,1,1,1
16411,2021,5,10106,9,9,9,9,9
16412,2021,5,10107,1,1,1,1,1
16413,2021,5,10112,1,1,1,1,1
16414,2021,5,10115,1,1,1,1,1
16415,2021,5,10118,2,2,2,2,2
16416,2021,5,10119,2,2,2,2,2
16417,2021,5,10121,20,20,20,20,20
16418,2021,5,10128,888,888,888,888,888
16419,2021,5,10151,7,7,7,7,7
16420,2021,5,10152,1,1,1,1,1
16421,2021,5,10153,9,9,9,9,9
16422,2021,5,10155,3,3,3,3,3
16423,2021,5,10158,3,3,3,3,3
16424,2021,5,10162,6,6,6,6,6
16425,2021,5,10169,1,1,1,1,1
16426,2021,5,10172,2,2,2,2,2
16427,2021,5,10174,1,1,1,1,1
16428,2021,5,10176,2,2,2,2,2
16429,2021,5,10177,1,1,1,1,1
16430,2021,5,10271,2,2,2,2,2
16431,2021,5,10278,3,3,3,3,3
16432,2021,5,10279,1,1,1,1,1
16433,2021,5,10280,79,79,79,79,79
16434,2021,5,10281,5,5,5,5,5
16435,2021,5,10282,32,32,32,32,32
16436,2021,5,10301,1577,1577,1577,1577,1577
16437,2021,5,10302,594,594,594,594,594
16438,2021,5,10303,690,690,690,690,690
16439,2021,5,10304,1152,1152,1152,1152,1152
16440,2021,5,10305,862,862,862,862,862
16441,2021,5,10306,1399,1399,1399,1399,1399
16442,2021,5,10307,332,332,332,332,332
16443,2021,5,10308,720,720,720,720,720
16444,2021,5,10309,880,880,880,880,880
16445,2021,5,10310,789,789,789,789,789
16446,2021,5,10312,1666,1666,1666,1666,1666
16447,2021,5,10314,1960,1960,1960,1960,1960
16448,2021,5,10451,1988,1988,1988,1988,1988
16449,2021,5,10452,3380,3380,3380,3380,3380
16450,2021,5,10453,3242,3242,3242,3242,3242
16451,2021,5,10454,1041,1041,1041,1041,1041
16452,2021,5,10455,1343,1343,1343,1343,1343
16453,2021,5,10456,2914,2914,2914,2914,2914
16454,2021,5,10457,4988,4988,4988,4988,4988
16455,2021,5,10458,3176,3176,3176,3176,3176
16456,2021,5,10459,1658,1658,1658,1658,1658
16457,2021,5,10460,2489,2489,2489,2489,2489
16458,2021,5,10461,1692,1692,1692,1692,1692
16459,2021,5,10462,2365,2365,2365,2365,2365
16460,2021,5,10463,2489,2489,2489,2489,2489
16461,2021,5,10464,205,205,205,205,205
16462,2021,5,10465,1443,1443,1443,1443,1443
16463,2021,5,10466,3095,3095,3095,3095,3095
16464,2021,5,10467,3040,3040,3040,3040,3040
16465,2021,5,10468,3425,3425,3425,3425,3425
16466,2021,5,10469,1942,1942,1942,1942,1942
16467,2021,5,10470,489,489,489,489,489
16468,2021,5,10471,632,632,632,632,632
16469,2021,5,10472,2634,2634,2634,2634,2634
16470,2021,5,10473,1467,1467,1467,1467,1467
16471,2021,5,10474,541,541,541,541,541
16472,2021,5,10475,402,402,402,402,402
16473,2021,5,11001,99,99,99,99,99
16474,2021,5,11004,284,284,284,284,284
16475,2021,5,11005,8,8,8,8,8
16476,2021,5,11040,77,77,77,77,77
16477,2021,5,11101,1610,1610,1610,1610,1610
16478,2021,5,11102,1097,1097,1097,1097,1097
16479,2021,5,11103,1327,1327,1327,1327,1327
16480,2021,5,11104,649,649,649,649,649
16481,2021,5,11105,1452,1452,1452,1452,1452
16482,2021,5,11106,1005,1005,1005,1005,1005
16483,2021,5,11109,116,116,116,116,116
16484,2021,5,11201,1897,1897,1897,1897,1897
16485,2021,5,11203,2186,2186,2186,2186,2186
16486,2021,5,11204,1619,1619,1619,1619,1619
16487,2021,5,11205,1530,1530,1530,1530,1530
16488,2021,5,11206,2500,2500,2500,2500,2500
16489,2021,5,11207,3506,3506,3506,3506,3506
16490,2021,5,11208,3606,3606,3606,3606,3606
16491,2021,5,11209,2239,2239,2239,2239,2239
16492,2021,5,11210,1825,1825,1825,1825,1825
16493,2021,5,11211,2784,2784,2784,2784,2784
16494,2021,5,11212,2107,2107,2107,2107,2107
16495,2021,5,11213,2310,2310,2310,2310,2310
16496,2021,5,11214,1867,1867,1867,1867,1867
16497,2021,5,11215,2606,2606,2606,2606,2606
16498,2021,5,11216,2634,2634,2634,2634,2634
16499,2021,5,11217,1712,1712,1712,1712,1712
16500,2021,5,11218,1841,1841,1841,1841,1841
16501,2021,5,11219,1441,1441,1441,1441,1441
16502,2021,5,11220,2271,2271,2271,2271,2271
16503,2021,5,11221,3221,3221,3221,3221,3221
16504,2021,5,11222,1984,1984,1984,1984,1984
16505,2021,5,11223,1750,1750,1750,1750,1750
16506,2021,5,11224,876,876,876,876,876
16507,2021,5,11225,2188,2188,2188,2188,2188
16508,2021,5,11226,4015,4015,4015,4015,4015
16509,2021,5,11228,1136,1136,1136,1136,1136
16510,2021,5,11229,2009,2009,2009,2009,2009
16511,2021,5,11230,2093,2093,2093,2093,2093
16512,2021,5,11231,1218,1218,1218,1218,1218
16513,2021,5,11232,913,913,913,913,913
16514,2021,5,11233,2973,2973,2973,2973,2973
16515,2021,5,11234,2412,2412,2412,2412,2412
16516,2021,5,11235,1906,1906,1906,1906,1906
16517,2021,5,11236,2088,2088,2088,2088,2088
16518,2021,5,11237,2088,2088,2088,2088,2088
16519,2021,5,11238,2599,2599,2599,2599,2599
16520,2021,5,11239,246,246,246,246,246
16521,2021,5,11241,1,1,1,1,1
16522,2021,5,11249,1148,1148,1148,1148,1148
16523,2021,5,11354,1033,1033,1033,1033,1033
16524,2021,5,11355,1359,1359,1359,1359,1359
16525,2021,5,11356,1462,1462,1462,1462,1462
16526,2021,5,11357,1328,1328,1328,1328,1328
16527,2021,5,11358,951,951,951,951,951
16528,2021,5,11359,3,3,3,3,3
16529,2021,5,11360,283,283,283,283,283
16530,2021,5,11361,686,686,686,686,686
16531,2021,5,11362,352,352,352,352,352
16532,2021,5,11363,240,240,240,240,240
16533,2021,5,11364,780,780,780,780,780
16534,2021,5,11365,1336,1336,1336,1336,1336
16535,2021,5,11366,2344,2344,2344,2344,2344
16536,2021,5,11367,662,662,662,662,662
16537,2021,5,11368,2670,2670,2670,2670,2670
16538,2021,5,11369,846,846,846,846,846
16539,2021,5,11370,617,617,617,617,617
16540,2021,5,11371,1,1,1,1,1
16541,2021,5,11372,1250,1250,1250,1250,1250
16542,2021,5,11373,1767,1767,1767,1767,1767
16543,2021,5,11374,1447,1447,1447,1447,1447
16544,2021,5,11375,1187,1187,1187,1187,1187
16545,2021,5,11377,1975,1975,1975,1975,1975
16546,2021,5,11378,1626,1626,1626,1626,1626
16547,2021,5,11379,1561,1561,1561,1561,1561
16548,2021,5,11385,3976,3976,3976,3976,3976
16549,2021,5,11411,610,610,610,610,610
16550,2021,5,11412,1140,1140,1140,1140,1140
16551,2021,5,11413,1181,1181,1181,1181,1181
16552,2021,5,11414,707,707,707,707,707
16553,2021,5,11415,479,479,479,479,479
16554,2021,5,11416,892,892,892,892,892
16555,2021,5,11417,1418,1418,1418,1418,1418
16556,2021,5,11418,1283,1283,1283,1283,1283
16557,2021,5,11419,1987,1987,1987,1987,1987
16558,2021,5,11420,1882,1882,1882,1882,1882
16559,2021,5,11421,1730,1730,1730,1730,1730
16560,2021,5,11422,868,868,868,868,868
16561,2021,5,11423,840,840,840,840,840
16562,2021,5,11426,437,437,437,437,437
16563,2021,5,11427,431,431,431,431,431
16564,2021,5,11428,529,529,529,529,529
16565,2021,5,11429,652,652,652,652,652
16566,2021,5,11430,84,84,84,84,84
16567,2021,5,11432,1487,1487,1487,1487,1487
16568,2021,5,11433,1444,1444,1444,1444,1444
16569,2021,5,11434,1517,1517,1517,1517,1517
16570,2021,5,11435,1383,1383,1383,1383,1383
16571,2021,5,11436,823,823,823,823,823
16572,2021,5,11691,1364,1364,1364,1364,1364
16573,2021,5,11692,496,496,496,496,496
16574,2021,5,11693,366,366,366,366,366
16575,2021,5,11694,689,689,689,689,689
16576,2021,5,11695,3,3,3,3,3
16577,2021,5,11697,12,12,12,12,12
16578,2021,5,12345,4,4,4,4,4
16579,2021,5,nan,17,17,17,17,17
16580,2021,6,10000,42,42,42,42,42
16581,2021,6,10001,953,953,953,953,953
16582,2021,6,10002,2500,2500,2500,2500,2500
16583,2021,6,10003,1694,1694,1694,1694,1694
16584,2021,6,10004,150,150,150,150,150
16585,2021,6,10005,120,120,120,120,120
16586,2021,6,10006,67,67,67,67,67
16587,2021,6,10007,206,206,206,206,206
16588,2021,6,10009,1977,1977,1977,1977,1977
16589,2021,6,10010,742,742,742,742,742
16590,2021,6,10011,2133,2133,2133,2133,2133
16591,2021,6,10012,1007,1007,1007,1007,1007
16592,2021,6,10013,852,852,852,852,852
16593,2021,6,10014,1484,1484,1484,1484,1484
16594,2021,6,10016,1257,1257,1257,1257,1257
16595,2021,6,10017,354,354,354,354,354
16596,2021,6,10018,313,313,313,313,313
16597,2021,6,10019,1293,1293,1293,1293,1293
16598,2021,6,10020,14,14,14,14,14
16599,2021,6,10021,563,563,563,563,563
16600,2021,6,10022,703,703,703,703,703
16601,2021,6,10023,1943,1943,1943,1943,1943
16602,2021,6,10024,1352,1352,1352,1352,1352
16603,2021,6,10025,2248,2248,2248,2248,2248
16604,2021,6,10026,1823,1823,1823,1823,1823
16605,2021,6,10027,2072,2072,2072,2072,2072
16606,2021,6,10028,1012,1012,1012,1012,1012
16607,2021,6,10029,1925,1925,1925,1925,1925
16608,2021,6,10030,1277,1277,1277,1277,1277
16609,2021,6,10031,3207,3207,3207,3207,3207
16610,2021,6,10032,3191,3191,3191,3191,3191
16611,2021,6,10033,2447,2447,2447,2447,2447
16612,2021,6,10034,2770,2770,2770,2770,2770
16613,2021,6,10035,1020,1020,1020,1020,1020
16614,2021,6,10036,943,943,943,943,943
16615,2021,6,10037,710,710,710,710,710
16616,2021,6,10038,421,421,421,421,421
16617,2021,6,10039,1169,1169,1169,1169,1169
16618,2021,6,10040,2782,2782,2782,2782,2782
16619,2021,6,10041,1,1,1,1,1
16620,2021,6,10044,33,33,33,33,33
16621,2021,6,10048,1,1,1,1,1
16622,2021,6,10065,452,452,452,452,452
16623,2021,6,10069,42,42,42,42,42
16624,2021,6,10075,455,455,455,455,455
16625,2021,6,10103,6,6,6,6,6
16626,2021,6,10105,5,5,5,5,5
16627,2021,6,10107,1,1,1,1,1
16628,2021,6,10110,2,2,2,2,2
16629,2021,6,10111,1,1,1,1,1
16630,2021,6,10112,1,1,1,1,1
16631,2021,6,10115,2,2,2,2,2
16632,2021,6,10118,6,6,6,6,6
16633,2021,6,10119,1,1,1,1,1
16634,2021,6,10120,1,1,1,1,1
16635,2021,6,10121,25,25,25,25,25
16636,2021,6,10122,1,1,1,1,1
16637,2021,6,10123,3,3,3,3,3
16638,2021,6,10128,843,843,843,843,843
16639,2021,6,10151,3,3,3,3,3
16640,2021,6,10153,15,15,15,15,15
16641,2021,6,10155,1,1,1,1,1
16642,2021,6,10158,6,6,6,6,6
16643,2021,6,10162,14,14,14,14,14
16644,2021,6,10165,7,7,7,7,7
16645,2021,6,10167,1,1,1,1,1
16646,2021,6,10168,1,1,1,1,1
16647,2021,6,10169,4,4,4,4,4
16648,2021,6,10170,1,1,1,1,1
16649,2021,6,10172,3,3,3,3,3
16650,2021,6,10173,1,1,1,1,1
16651,2021,6,10177,1,1,1,1,1
16652,2021,6,10271,2,2,2,2,2
16653,2021,6,10278,4,4,4,4,4
16654,2021,6,10279,3,3,3,3,3
16655,2021,6,10280,65,65,65,65,65
16656,2021,6,10281,8,8,8,8,8
16657,2021,6,10282,30,30,30,30,30
16658,2021,6,10301,1263,1263,1263,1263,1263
16659,2021,6,10302,644,644,644,644,644
16660,2021,6,10303,859,859,859,859,859
16661,2021,6,10304,1331,1331,1331,1331,1331
16662,2021,6,10305,935,935,935,935,935
16663,2021,6,10306,1530,1530,1530,1530,1530
16664,2021,6,10307,346,346,346,346,346
16665,2021,6,10308,759,759,759,759,759
16666,2021,6,10309,876,876,876,876,876
16667,2021,6,10310,823,823,823,823,823
16668,2021,6,10312,1746,1746,1746,1746,1746
16669,2021,6,10314,2212,2212,2212,2212,2212
16670,2021,6,10451,2071,2071,2071,2071,2071
16671,2021,6,10452,4390,4390,4390,4390,4390
16672,2021,6,10453,4620,4620,4620,4620,4620
16673,2021,6,10454,1155,1155,1155,1155,1155
16674,2021,6,10455,1441,1441,1441,1441,1441
16675,2021,6,10456,3744,3744,3744,3744,3744
16676,2021,6,10457,4204,4204,4204,4204,4204
16677,2021,6,10458,3594,3594,3594,3594,3594
16678,2021,6,10459,1795,1795,1795,1795,1795
16679,2021,6,10460,3020,3020,3020,3020,3020
16680,2021,6,10461,2055,2055,2055,2055,2055
16681,2021,6,10462,2407,2407,2407,2407,2407
16682,2021,6,10463,2417,2417,2417,2417,2417
16683,2021,6,10464,232,232,232,232,232
16684,2021,6,10465,1508,1508,1508,1508,1508
16685,2021,6,10466,4638,4638,4638,4638,4638
16686,2021,6,10467,3927,3927,3927,3927,3927
16687,2021,6,10468,4694,4694,4694,4694,4694
16688,2021,6,10469,2108,2108,2108,2108,2108
16689,2021,6,10470,506,506,506,506,506
16690,2021,6,10471,671,671,671,671,671
16691,2021,6,10472,3122,3122,3122,3122,3122
16692,2021,6,10473,1578,1578,1578,1578,1578
16693,2021,6,10474,649,649,649,649,649
16694,2021,6,10475,471,471,471,471,471
16695,2021,6,11001,88,88,88,88,88
16696,2021,6,11004,281,281,281,281,281
16697,2021,6,11005,10,10,10,10,10
16698,2021,6,11040,62,62,62,62,62
16699,2021,6,11101,1748,1748,1748,1748,1748
16700,2021,6,11102,1045,1045,1045,1045,1045
16701,2021,6,11103,1334,1334,1334,1334,1334
16702,2021,6,11104,623,623,623,623,623
16703,2021,6,11105,1492,1492,1492,1492,1492
16704,2021,6,11106,1162,1162,1162,1162,1162
16705,2021,6,11109,180,180,180,180,180
16706,2021,6,11201,1945,1945,1945,1945,1945
16707,2021,6,11203,2529,2529,2529,2529,2529
16708,2021,6,11204,1625,1625,1625,1625,1625
16709,2021,6,11205,1538,1538,1538,1538,1538
16710,2021,6,11206,2566,2566,2566,2566,2566
16711,2021,6,11207,3667,3667,3667,3667,3667
16712,2021,6,11208,4178,4178,4178,4178,4178
16713,2021,6,11209,2190,2190,2190,2190,2190
16714,2021,6,11210,1941,1941,1941,1941,1941
16715,2021,6,11211,3156,3156,3156,3156,3156
16716,2021,6,11212,2328,2328,2328,2328,2328
16717,2021,6,11213,2464,2464,2464,2464,2464
16718,2021,6,11214,1924,1924,1924,1924,1924
16719,2021,6,11215,2644,2644,2644,2644,2644
16720,2021,6,11216,2853,2853,2853,2853,2853
16721,2021,6,11217,1625,1625,1625,1625,1625
16722,2021,6,11218,1913,1913,1913,1913,1913
16723,2021,6,11219,1638,1638,1638,1638,1638
16724,2021,6,11220,2270,2270,2270,2270,2270
16725,2021,6,11221,3627,3627,3627,3627,3627
16726,2021,6,11222,1851,1851,1851,1851,1851
16727,2021,6,11223,1748,1748,1748,1748,1748
16728,2021,6,11224,1056,1056,1056,1056,1056
16729,2021,6,11225,2353,2353,2353,2353,2353
16730,2021,6,11226,4228,4228,4228,4228,4228
16731,2021,6,11228,1099,1099,1099,1099,1099
16732,2021,6,11229,1963,1963,1963,1963,1963
16733,2021,6,11230,1989,1989,1989,1989,1989
16734,2021,6,11231,1302,1302,1302,1302,1302
16735,2021,6,11232,1036,1036,1036,1036,1036
16736,2021,6,11233,2986,2986,2986,2986,2986
